,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
329683,GER.02.M,GRC,1977,38.60353,,
329771,GER.02.M,NZL,1973,24.09281,,
329923,GER.02.M,QAT,1984,27.82952,,
330170,GER.02.M,VNM,1998,37.21561,,
330538,GER.02.M,BTN,2012,9.88136,,
330542,GER.02.M,LCA,2007,73.20884,,
330602,GER.02.M,HRV,2006,48.03339,,
330850,GER.02.M,IND,2016,13.47589,,
330863,GER.02.M,MYS,2012,83.00907,,
330994,GER.02.M,COL,1986,11.26652,,UIS_EST
331224,GER.02.M,PAK,2003,38.40638,,
331242,GER.02.M,KEN,2008,46.68432,,
331279,GER.02.M,ALB,1996,38.80498,,
331283,GER.02.M,LVA,1996,44.46694,,
331360,GER.02.M,GRC,1990,53.18829,,
331385,GER.02.M,CZE,1990,102.63491,,
331614,GER.02.M,FIN,1973,23.3421,,
331693,GER.02.M,SLE,2017,11.7395,,
331886,GER.02.M,TUR,1986,4.6245,,
331991,GER.02.M,MTQ,1979,78.36663,,
332058,GER.02.M,TGO,2006,3.81292,,UIS_EST
332093,GER.02.M,BEN,2004,4.57489,,
332115,GER.02.M,MDG,2005,7.38944,,
332389,GER.02.M,OMN,1979,0.34281,,
332399,GER.02.M,HND,1971,3.48537,,
332611,GER.02.M,BEL,2014,118.71951,,
332656,GER.02.M,LTU,2010,79.72012,,NAT_EST
332660,GER.02.M,SYR,1979,4.01131,,
332784,GER.02.M,KWT,2007,84.04539,,
332828,GER.02.M,STP,2013,42.18785,,
333042,GER.02.M,PRY,2016,43.54405,,
333261,GER.02.M,EGY,1987,4.61205,,
333541,GER.02.M,QAT,2004,38.69418,,
333548,GER.02.M,SSD,2015,11.57104,,
333667,GER.02.M,IDN,2006,34.08298,,
333796,GER.02.M,MSR,2014,96.42857,,
333824,GER.02.M,SLV,1975,10.23562,,
334062,GER.02.M,KAZ,1995,40.60159,,
334066,GER.02.M,SVN,2012,95.16954,,
334085,GER.02.M,CIV,2001,2.6972,,
334227,GER.02.M,DJI,1987,0.75273,,
334336,GER.02.M,MAR,2001,72.80125,,
334468,GER.02.M,CYP,1990,39.9944,,
334631,GER.02.M,IDN,1995,18.10313,,
334742,GER.02.M,LCA,2004,63.58478,,
334872,GER.02.M,CRI,2001,58.12379,,
335084,GER.02.M,IND,1992,3.19813,,
335209,GER.02.M,HKG,1985,93.7128,,
335236,GER.02.M,GTM,2013,43.18764,,
335362,GER.02.M,IRN,2001,21.72299,,
335556,GER.02.M,VUT,1980,10.90154,,
335584,GER.02.M,SYR,1996,7.53647,,
335620,GER.02.M,ITA,1997,97.19194,,
335729,GER.02.M,IRN,2014,43.58454,,
335834,GER.02.M,MKD,2001,29.19718,,
335983,GER.02.M,NRU,2008,94.05099,,
336047,GER.02.M,CIV,1973,1.21799,,
336115,GER.02.M,BLZ,1995,26.73432,,
336334,GER.02.M,FIN,1994,36.8213,,
336345,GER.02.M,KOR,2016,96.75034,,
336447,GER.02.M,BHR,1979,10.68045,,
336487,GER.02.M,PHL,1982,10.3563,,
336533,GER.02.M,FRA,2008,108.83886,,NAT_EST
336537,GER.02.M,NAM,2001,37.75145,,
336811,GER.02.M,MEX,2012,103.48343,,
336917,GER.02.M,CIV,1989,1.10168,,
337036,GER.02.M,BEN,2014,20.5725,,
337205,GER.02.M,IDN,2003,24.99115,,NAT_EST
337221,GER.02.M,HUN,1983,67.4526,,
337356,GER.02.M,ITA,2012,100.59596,,
337360,GER.02.M,QAT,2001,29.3906,,
337465,GER.02.M,BEN,2015,23.596,,
337738,GER.02.M,BRB,2001,67.4717,,
338138,GER.02.M,ALB,1997,40.11373,,
338534,GER.02.M,BRN,2008,58.94747,,
338621,GER.02.M,PYF,1991,104.83035,,
338731,GER.02.M,IRN,1973,2.48771,,
338763,GER.02.M,ESP,1992,80.01156,,
338940,GER.02.M,BTN,2000,1.13461,,
338947,GER.02.M,VAT,1995,0,,
339012,GER.02.M,PRY,2009,38.43399,,
339150,GER.02.M,CUB,1985,75.68457,,
339175,GER.02.M,OMN,1974,0.03676,,
339238,GER.02.M,ISR,2012,102.73839,,
339324,GER.02.M,VAT,1998,0,,
339644,GER.02.M,HRV,1995,36.78449,,
339665,GER.02.M,MYS,1993,39.76468,,
339717,GER.02.M,CYP,1995,60.21601,,NAT_EST
339841,GER.02.M,KOR,1985,34.69534,,
340091,GER.02.M,CMR,1992,11.37499,,
340183,GER.02.M,CUB,2001,108.30441,,
340327,GER.02.M,MLI,2014,3.85326,,
340367,GER.02.M,CHL,2015,83.25889,,
340440,GER.02.M,GRC,1987,52.20767,,
340714,GER.02.M,PER,1972,6.21008,,
340856,GER.02.M,MUS,1972,20.33862,,
340895,GER.02.M,REU,1980,71.33125,,
340896,GER.02.M,SDN,2002,19.4422,,
340955,GER.02.M,ALB,2003,46.84538,,
341142,GER.02.M,URY,1979,25.45178,,
341330,GER.02.M,MKD,2006,34.09407,,
341352,GER.02.M,TUR,2017,33.47518,,
341596,GER.02.M,SLV,1987,14.91896,,
341649,GER.02.M,KWT,1981,36.96128,,
341963,GER.02.M,DNK,1991,99.28477,,
342037,GER.02.M,MEX,2006,99.1014,,
342041,GER.02.M,BGR,1972,62.52039,,
342393,GER.02.M,MUS,1970,20.69362,,
342396,GER.02.M,TUR,2001,6.87904,,
342405,GER.02.M,IRN,2000,18.11897,,
342428,GER.02.M,KOR,1975,3.4217,,
342498,GER.02.M,CYP,1993,59.65539,,NAT_EST
342530,GER.02.M,AUT,2009,96.73672,,
342624,GER.02.M,AUS,2010,79.4074,,
343001,GER.02.M,MAR,1994,79.8672,,
343300,GER.02.M,HRV,1991,28.10194,,
343356,GER.02.M,LBR,1975,64.60868,,
343484,GER.02.M,TGO,1980,2.47931,,
343539,GER.02.M,BTN,2011,5.40245,,
343709,GER.02.M,ROU,2011,80.47586,,
343727,GER.02.M,IRQ,1975,4.54805,,
343777,GER.02.M,MNG,1993,31.25888,,
344050,GER.02.M,BEN,1994,2.74116,,
344101,GER.02.M,BGR,1990,68.759,,
344347,GER.02.M,ISR,2014,111.14598,,
344401,GER.02.M,PAK,2009,76.67343,,
344533,GER.02.M,ETH,1992,1.18147,,
344555,GER.02.M,BHR,1976,8.68565,,
344563,GER.02.M,PRT,1979,13.45538,,
344672,GER.02.M,RWA,2013,14.79182,,
344750,GER.02.M,UZB,2001,25.75597,,
344795,GER.02.M,GHA,1988,32.73019,,
345103,GER.02.M,EGY,1999,10.09099,,
345104,GER.02.M,NLD,1995,99.85424,,
345175,GER.02.M,SEN,2006,8.68149,,
345216,GER.02.M,KGZ,2004,12.01402,,
345285,GER.02.M,TGO,2010,7.17675,,
345348,GER.02.M,HRV,1997,40.6664,,
345422,GER.02.M,BLR,2016,99.60542,,
345685,GER.02.M,IRN,2004,36.13373,,
345760,GER.02.M,BRN,1998,51.97498,,
345771,GER.02.M,SDN,2010,31.1184,,
345788,GER.02.M,LTU,1992,48.62875,,
346462,GER.02.M,BDI,2017,13.85529,,
346631,GER.02.M,GRD,1988,60.81871,,
346674,GER.02.M,OMN,2016,55.57721,,
346712,GER.02.M,SMR,1981,102.52294,,
346876,GER.02.M,FRA,1978,103.71855,,
346885,GER.02.M,SLV,2015,64.57213,,
346886,GER.02.M,PRT,2014,92.97121,,
346930,GER.02.M,UZB,2013,24.19939,,
346945,GER.02.M,JOR,1971,10.06289,,
347061,GER.02.M,LAO,2001,6.71437,,
347531,GER.02.M,MEX,2010,100.7866,,
347739,GER.02.M,NER,2015,7.16191,,
347795,GER.02.M,NER,2009,3.02784,,
347811,GER.02.M,DNK,2007,95.67146,,
347812,GER.02.M,SVN,2009,87.67193,,
347925,GER.02.M,NZL,1986,63.4769,,
347973,GER.02.M,SOM,1977,0.46114,,
348599,GER.02.M,STP,2004,27.88296,,
348708,GER.02.M,SLB,1991,37.95565,,
348873,GER.02.M,GLP,1980,58.81002,,
349142,GER.02.M,SEN,2014,14.16687,,
349166,GER.02.M,KWT,1971,39.44095,,
349270,GER.02.M,HND,1984,10.39647,,
349363,GER.02.M,KWT,1974,35.77628,,
349413,GER.02.M,SEN,1982,1.37123,,
349424,GER.02.M,VCT,2016,109.15842,,
349524,GER.02.M,BLR,2006,107.07389,,
349575,GER.02.M,KEN,1993,34.43794,,
349595,GER.02.M,NOR,2012,99.13818,,
349923,GER.02.M,SMR,2008,124.10714,,
350076,GER.02.M,VUT,2009,95.43952,,
350229,GER.02.M,SYR,1989,6.59207,,
350293,GER.02.M,URY,2004,67.38221,,
350390,GER.02.M,SUR,2014,86.20817,,
350555,GER.02.M,LTU,1997,41.33898,,
350563,GER.02.M,JAM,1981,66.22983,,
350679,GER.02.M,SMR,1988,107.35294,,
350683,GER.02.M,BGR,2009,80.63649,,
350702,GER.02.M,VCT,1982,16.80135,,
350708,GER.02.M,DJI,1985,0.5675,,
350809,GER.02.M,HND,1997,15.24111,,
350847,GER.02.M,SRB,2004,56.74155,,NAT_EST
350873,GER.02.M,VAT,2006,0,,
350934,GER.02.M,PYF,1982,76.20563,,
351073,GER.02.M,PER,2007,68.76726,,
351137,GER.02.M,CPV,2005,66.01156,,
351197,GER.02.M,RWA,2008,17.16153,,
351210,GER.02.M,DNK,1982,94.49697,,
351306,GER.02.M,TGO,1994,2.66132,,
351397,GER.02.M,GRD,2013,104.18502,,
351492,GER.02.M,SVN,1988,62.61336,,
351713,GER.02.M,COG,1999,1.72762,,
351727,GER.02.M,COM,2014,20.15943,,
351751,GER.02.M,MLI,2009,3.08863,,
351773,GER.02.M,SYC,1997,103.25353,,
351937,GER.02.M,PNG,1995,0.90951,,
351985,GER.02.M,JOR,1991,19.99444,,
351996,GER.02.M,VNM,2010,72.21529,,
352131,GER.02.M,GHA,1978,19.40885,,
352174,GER.02.M,AUT,1990,71.69295,,
352241,GER.02.M,AUT,2002,83.68601,,
352273,GER.02.M,BGD,1998,21.07711,,
352347,GER.02.M,SDN,2007,23.71748,,
352431,GER.02.M,ITA,1990,89.6362,,
352521,GER.02.M,PER,2006,64.76157,,
352652,GER.02.M,FRA,2016,105.32528,,NAT_EST
353130,GER.02.M,TGO,1990,2.85434,,
353230,GER.02.M,EGY,1996,7.77444,,
353500,GER.02.M,MAR,2012,61.37596,,
353658,GER.02.M,POL,1999,47.28303,,
353878,GER.02.M,HRV,2013,62.86353,,
353904,GER.02.M,PRT,1991,50.83615,,
354092,GER.02.M,MNG,1975,19.17506,,
354366,GER.02.M,FRA,1984,115.70662,,
354406,GER.02.M,CIV,1972,1.13458,,
354420,GER.02.M,LBY,1999,4.41956,,UIS_EST
354579,GER.02.M,COK,1998,48.2243,,
354907,GER.02.M,FRA,1999,109.00926,,NAT_EST
354914,GER.02.M,ARG,1986,52.17361,,
354959,GER.02.M,ROU,2015,84.94455,,
355016,GER.02.M,COG,2003,5.84794,,UIS_EST
355110,GER.02.M,BHR,1975,6.66129,,
355139,GER.02.M,MKD,2014,33.61513,,
355214,GER.02.M,MDA,2007,70.78083,,NAT_EST
355322,GER.02.M,IDN,2011,41.80129,,
355389,GER.02.M,ARE,1979,27.15816,,
355462,GER.02.M,SOM,1971,0.30464,,
355563,GER.02.M,ECU,1998,55.98156,,
355686,GER.02.M,SEN,2001,3.29233,,
355803,GER.02.M,MSR,2018,63.93443,,
355942,GER.02.M,AFG,2003,3.44001,,
356080,GER.02.M,COG,1973,1.23722,,
356253,GER.02.M,VAT,1986,0,,
356292,GER.02.M,TJK,2001,8.19469,,
356388,GER.02.M,KWT,1997,76.49346,,
356490,GER.02.M,KGZ,2008,17.31647,,
356519,GER.02.M,SMR,2009,122.19873,,
356718,GER.02.M,JOR,2018,27.2427,,
356771,GER.02.M,ISL,2002,90.71439,,
357012,GER.02.M,UGA,2017,14.13495,,
357069,GER.02.M,VUT,1977,12.50235,,
357098,GER.02.M,AIA,2006,125.39683,,
357102,GER.02.M,SEN,1981,1.42041,,
357179,GER.02.M,CHL,2007,82.39332,,
357360,GER.02.M,MYS,2010,75.93432,,
357536,GER.02.M,AUT,1996,79.79631,,
358092,GER.02.M,LUX,1999,71.10833,,
358282,GER.02.M,NIC,1999,28.50363,,
358354,GER.02.M,NRU,1985,53.11653,,
358375,GER.02.M,AZE,2002,23.17416,,NAT_EST
358381,GER.02.M,SYC,2002,98.78049,,
358413,GER.02.M,SMR,1972,71.59533,,
358552,GER.02.M,BEN,1985,2.63302,,
358575,GER.02.M,SLV,1980,10.83951,,
358709,GER.02.M,ARE,2010,84.40757,,
358735,GER.02.M,GIN,2005,8.74622,,
358951,GER.02.M,IRQ,1972,2.23177,,
359150,GER.02.M,ISR,1977,61.19698,,
359177,GER.02.M,IND,2006,6.78862,,
359377,GER.02.M,KGZ,1990,33.6123,,
359443,GER.02.M,FRA,1981,101.0098,,
359599,GER.02.M,VEN,1982,34.91963,,
359670,GER.02.M,BGD,2005,11.26699,,
359722,GER.02.M,PHL,1996,28.24673,,
359835,GER.02.M,ECU,1982,23.63785,,
359845,GER.02.M,MLI,2013,3.61491,,
359907,GER.02.M,ERI,1999,8.53147,,
359984,GER.02.M,ROU,2009,78.9051,,
360042,GER.02.M,NER,1990,1.42029,,
360355,GER.02.M,DNK,1994,81.25486,,
360604,GER.02.M,GMB,2017,36.36259,,
360615,GER.02.M,HRV,2001,52.97756,,
360671,GER.02.M,TLS,2018,22.62422,,
360729,GER.02.M,VAT,1983,0,,
360744,GER.02.M,MUS,2010,105.19343,,
360886,GER.02.M,AFG,1975,0.4966,,
360938,GER.02.M,GTM,2007,57.87913,,
360959,GER.02.M,SEN,1988,2.03854,,
360978,GER.02.M,CHN,2014,76.04974,,
361148,GER.02.M,JAM,2014,74.76665,,
361161,GER.02.M,IRL,1987,105.09144,,
361476,GER.02.M,MEX,1987,56.94527,,
361655,GER.02.M,HND,1999,15.88988,,
361727,GER.02.M,FRA,1987,115.3242,,
361897,GER.02.M,PAK,2001,62.73408,,NAT_EST
361937,GER.02.M,CHE,2006,100.75764,,
362011,GER.02.M,BFA,2018,4.38337,,
362150,GER.02.M,CRI,1986,26.69299,,
362247,GER.02.M,NAM,2002,42.30754,,
362293,GER.02.M,DZA,2007,29.67426,,
362309,GER.02.M,CPV,2008,68.78444,,
362404,GER.02.M,BHR,1991,24.9008,,
362487,GER.02.M,SLV,2008,57.16997,,
362745,GER.02.M,COG,1991,2.5874,,
362746,GER.02.M,GRC,1976,35.11887,,
362968,GER.02.M,FJI,2006,16.80255,,
362988,GER.02.M,COG,1986,2.74905,,
363009,GER.02.M,NPL,1999,11.90535,,NAT_EST
363180,GER.02.M,SVN,1997,64.36293,,
363210,GER.02.M,KWT,1985,48.05313,,
363222,GER.02.M,ECU,2013,63.11668,,
363271,GER.02.M,CIV,1976,0.73595,,
363330,GER.02.M,BDI,1983,0.34379,,
363637,GER.02.M,BGR,2011,80.84884,,
363670,GER.02.M,CAF,1987,5.68192,,
363705,GER.02.M,BOL,1992,33.39891,,
363724,GER.02.M,TUR,1988,4.03823,,
363890,GER.02.M,WSM,2000,46.00774,,
364153,GER.02.M,DOM,2009,42.21762,,NAT_EST
364340,GER.02.M,SWE,2007,96.68839,,
364388,GER.02.M,BEL,2004,116.26209,,
364499,GER.02.M,ESP,1975,41.55789,,
364508,GER.02.M,CHL,2000,79.01533,,
364572,GER.02.M,NLD,2011,89.56544,,
364657,GER.02.M,VNM,2015,84.56908,,
364740,GER.02.M,AUT,1998,80.32192,,
364754,GER.02.M,HUN,2002,80.78331,,
364963,GER.02.M,AGO,1990,16.5565,,
365119,GER.02.M,BRN,2009,65.97333,,
365133,GER.02.M,MNG,1997,24.5604,,
365282,GER.02.M,EGY,1994,7.1528,,
365306,GER.02.M,AUT,2014,101.40362,,
365337,GER.02.M,EGY,1976,1.84678,,
365492,GER.02.M,GBR,2006,71.01437,,
365562,GER.02.M,ISL,2004,98.19258,,
365864,GER.02.M,MLT,2017,108.31087,,
366107,GER.02.M,GIN,2006,9.00103,,
366439,GER.02.M,SLV,2010,61.83019,,
366618,GER.02.M,GRC,1986,52.59924,,
367243,GER.02.M,TCD,2015,0.77388,,
367426,GER.02.M,NPL,2019,91.54491,,
367470,GER.02.M,BLR,2018,100.60842,,
367744,GER.02.M,TJK,2017,10.60742,,
367791,GER.02.M,MNG,1996,22.73383,,
367899,GER.02.M,FSM,1976,14.13613,,
368168,GER.02.M,CMR,2001,12.76866,,
368193,GER.02.M,FRA,1973,95.8325,,
368233,GER.02.M,SLV,1992,21.91554,,
368343,GER.02.M,DJI,1993,0.37721,,
368406,GER.02.M,SYC,2018,94.31337,,
368508,GER.02.M,BTN,2007,0.73368,,
368586,GER.02.M,IRN,2010,38.89244,,
368625,GER.02.M,QAT,1997,26.1194,,
368757,GER.02.M,URY,1974,25.1273,,
368959,GER.02.M,BMU,1981,118.63636,,
369014,GER.02.M,EST,2013,88.0551,,
369048,GER.02.M,YEM,2003,0.83105,,
369093,GER.02.M,FRA,2013,104.77623,,NAT_EST
369801,GER.02.M,MAC,1971,47.89594,,
369997,GER.02.M,ROU,2003,72.77821,,
370521,GER.02.M,PSE,2014,51.22062,,
370855,GER.02.M,GRD,2015,94.78947,,
370970,GER.02.M,BEL,2016,116.28511,,
371143,GER.02.M,VGB,1975,13.75839,,
371200,GER.02.M,KHM,2010,12.41817,,
371234,GER.02.M,LTU,2004,63.89801,,NAT_EST
371236,GER.02.M,BEL,1978,103.02195,,
371315,GER.02.M,PER,2008,72.84698,,
371328,GER.02.M,JOR,1981,12.50056,,
371348,GER.02.M,AZE,2014,22.71797,,NAT_EST
371524,GER.02.M,TUR,2011,29.52214,,
371567,GER.02.M,LUX,2008,87.37391,,
371635,GER.02.M,SVK,2005,97.98063,,
371652,GER.02.M,ATG,2011,88.69888,,
371675,GER.02.M,COG,1994,1.75662,,
371749,GER.02.M,CHN,2002,41.07411,,
371898,GER.02.M,KWT,2016,67.44065,,
372102,GER.02.M,PYF,1992,105.16767,,UIS_EST
372266,GER.02.M,HKG,1976,77.46641,,
372269,GER.02.M,LAO,2010,19.78152,,
372295,GER.02.M,BRN,2012,69.45105,,
372347,GER.02.M,COK,2016,91.31944,,
372369,GER.02.M,NOR,2008,94.68393,,
372702,GER.02.M,MKD,2002,29.03832,,
372891,GER.02.M,SEN,1991,2.22046,,
372969,GER.02.M,MAC,2007,81.02302,,
373006,GER.02.M,DJI,1992,0.45244,,
373123,GER.02.M,BLR,2002,93.83072,,
373548,GER.02.M,HUN,1986,64.46113,,
373666,GER.02.M,GHA,2015,119.38127,,
373800,GER.02.M,BEL,2003,115.44876,,
373876,GER.02.M,BRB,2018,85.93449,,
374094,GER.02.M,USA,2017,72.72671,,NAT_EST
374249,GER.02.M,TTO,2005,88.8996,,NAT_EST
374282,GER.02.M,MUS,2017,100.79647,,
374386,GER.02.M,IRL,1990,99.3783,,
374693,GER.02.M,DMA,2012,95.2591,,
374865,GER.02.M,JOR,1986,15.80476,,
374954,GER.02.M,BTN,1999,0.91979,,
375116,GER.02.M,KWT,2018,60.88444,,
375233,GER.02.M,HKG,2018,103.85322,,
375351,GER.02.M,BEN,1989,3.06693,,
375354,GER.02.M,ROU,2013,88.04853,,
375411,GER.02.M,LTU,2002,59.92821,,NAT_EST
375517,GER.02.M,LCA,2006,68.91645,,
376047,GER.02.M,CPV,2018,72.95632,,
376082,GER.02.M,MUS,2012,105.11962,,
376086,GER.02.M,POL,2007,59.43806,,
376405,GER.02.M,AUT,2004,88.62362,,
376464,GER.02.M,NER,1989,1.26029,,
376515,GER.02.M,BEL,1986,111.32318,,
376528,GER.02.M,BEL,1983,107.02916,,
376632,GER.02.M,SUR,2002,80.09579,,
376666,GER.02.M,URY,2001,63.98842,,
377044,GER.02.M,UZB,2008,26.79368,,
377134,GER.02.M,LVA,1995,38.40279,,
377329,GER.02.M,ISR,1975,64.00936,,
377432,GER.02.M,AUT,2000,79.91956,,
377551,GER.02.M,BRA,2015,90.09538,,NAT_EST
377629,GER.02.M,ISR,1984,78.74586,,
377938,GER.02.M,KOR,1986,42.59999,,
378106,GER.02.M,TGO,1986,2.99761,,
378123,GER.02.M,HUN,1971,46.69299,,
378154,GER.02.M,AUT,2017,104.91191,,
378185,GER.02.M,STP,2007,37.07126,,
378287,GER.02.M,HRV,2017,70.61061,,
378550,GER.02.M,HKG,2012,112.511,,
378669,GER.02.M,CRI,1990,29.27329,,
378774,GER.02.M,SVN,1986,57.40019,,
378784,GER.02.M,PYF,1981,76.53144,,UIS_EST
378802,GER.02.M,CUB,1990,98.8784,,
378855,GER.02.M,COL,1999,38.11653,,
379192,GER.02.M,BRN,2014,70.26999,,
379210,GER.02.M,VAT,1982,0,,
379730,GER.02.M,CRI,1984,21.24851,,
379882,GER.02.M,TUR,2010,25.99672,,
380488,GER.02.M,GBR,2000,79.83495,,
380583,GER.02.M,DEU,2016,110.27009,,
380608,GER.02.M,PER,2017,98.38733,,
380609,GER.02.M,VEN,1979,26.2628,,
380946,GER.02.M,FJI,1995,13.24517,,
380983,GER.02.M,NER,2016,7.76131,,
380998,GER.02.M,MHL,2011,43.92015,,
381100,GER.02.M,COD,2014,4.03123,,
381103,GER.02.M,GRC,1985,52.5985,,
381431,GER.02.M,DZA,2008,37.3769,,
381900,GER.02.M,FRA,2011,105.89871,,NAT_EST
381958,GER.02.M,OMN,1977,0.10067,,UIS_EST
382022,GER.02.M,KGZ,2000,9.98548,,
382048,GER.02.M,PRT,1976,9.37725,,
382141,GER.02.M,AIA,2008,111.05528,,
382198,GER.02.M,PRT,1987,31.42792,,
382200,GER.02.M,CZE,2007,111.91338,,
382219,GER.02.M,BLZ,2008,36.75662,,
382235,GER.02.M,CZE,1984,85.85658,,
382706,GER.02.M,PRY,2012,36.88778,,
382716,GER.02.M,MNG,1986,26.11661,,
382882,GER.02.M,SOM,1978,0.58085,,
382893,GER.02.M,IDN,1974,4.84795,,
383017,GER.02.M,UKR,2002,53.80524,,
383245,GER.02.M,NER,2011,5.29215,,
383391,GER.02.M,SDN,2009,37.52592,,
383585,GER.02.M,URY,2007,80.92702,,
383892,GER.02.M,COG,1992,2.89037,,
384083,GER.02.M,DJI,2015,5.11384,,
384244,GER.02.M,BMU,2013,60.93294,,
384271,GER.02.M,TUN,2001,17.1655,,
384428,GER.02.M,BHS,2012,39.53043,,
384538,GER.02.M,BLZ,1986,19.89096,,
384562,GER.02.M,MAC,2018,97.07423,,
384691,GER.02.M,BGR,1996,65.69016,,
384834,GER.02.M,GHA,2014,113.47476,,
384848,GER.02.M,GRD,2009,107.55608,,
384952,GER.02.M,LVA,2003,82.1463,,NAT_EST
385056,GER.02.M,GUY,1992,75.12252,,
385158,GER.02.M,RUS,2014,82.66701,,
385456,GER.02.M,VUT,2015,91.57933,,
385493,GER.02.M,EST,2011,88.27295,,
385669,GER.02.M,MUS,1997,95.58752,,
385701,GER.02.M,SYR,1982,4.09883,,
385835,GER.02.M,GTM,2017,48.55529,,
385851,GER.02.M,ROU,1975,43.46971,,
385861,GER.02.M,URY,2002,66.20212,,
385868,GER.02.M,SUR,1991,81.38467,,
385888,GER.02.M,GHA,1980,25.03615,,
385890,GER.02.M,ARE,2002,66.93107,,
386173,GER.02.M,BRN,2001,48.18182,,
386206,GER.02.M,IDN,1977,6.51827,,
386479,GER.02.M,LTU,2009,80.37912,,NAT_EST
386524,GER.02.M,COG,1978,1.99267,,
386789,GER.02.M,MLT,1985,67.16194,,
386802,GER.02.M,GEO,2005,48.52346,,
386890,GER.02.M,URY,1992,41.69375,,
386982,GER.02.M,DNK,1973,47.73248,,
387096,GER.02.M,GRC,2012,77.27877,,
387246,GER.02.M,GEO,2002,45.64026,,
387586,GER.02.M,BGR,2000,69.93238,,
387682,GER.02.M,BDI,1984,0.32649,,
387937,GER.02.M,ZAF,1994,26.42803,,
388264,GER.02.M,BRN,2015,68.59188,,
388336,GER.02.M,BOL,2001,48.53489,,
388352,GER.02.M,STP,2008,38.17296,,
388459,GER.02.M,BEL,2013,119.20235,,
388594,GER.02.M,MLI,2017,6.63618,,
388774,GER.02.M,HUN,2000,80.22331,,
388884,GER.02.M,SYR,1978,4.02471,,
388925,GER.02.M,AZE,2008,24.02631,,NAT_EST
388957,GER.02.M,BHR,1974,6.29468,,
388980,GER.02.M,ECU,2016,71.24342,,
389007,GER.02.M,PHL,2001,28.28554,,
389094,GER.02.M,MAR,2016,54.46593,,
389149,GER.02.M,CHL,1993,90.51912,,
389431,GER.02.M,NIC,2006,53.32333,,
389534,GER.02.M,BLR,2004,97.87215,,
389543,GER.02.M,MLT,1993,108.15025,,
389761,GER.02.M,DOM,2003,31.45506,,NAT_EST
389798,GER.02.M,SYC,2011,104.35083,,
389934,GER.02.M,VUT,1998,76.83878,,
390161,GER.02.M,ROU,2012,79.00902,,
390207,GER.02.M,LCA,2014,80.40816,,
390291,GER.02.M,BRN,2003,55.98368,,
390546,GER.02.M,TJK,2014,10.62432,,
390591,GER.02.M,SVN,2005,79.8145,,
390613,GER.02.M,BLZ,1992,26.35646,,
390734,GER.02.M,NOR,1994,67.39088,,
391022,GER.02.M,CHE,1990,90.99419,,
391194,GER.02.M,TKL,2000,113.95349,,
391394,GER.02.M,SMR,1994,103.82775,,
391516,GER.02.M,SYC,2017,94.0642,,
391629,GER.02.M,MAR,1989,78.79517,,
391700,GER.02.M,PER,2010,78.63953,,
391769,GER.02.M,MUS,2005,100.55765,,
391833,GER.02.M,GIN,2010,12.69487,,
391834,GER.02.M,SVN,1989,63.24462,,
391840,GER.02.M,EGY,1973,1.4566,,
392075,GER.02.M,EST,1994,63.17204,,
392077,GER.02.M,USA,2011,69.94812,,NAT_EST
392089,GER.02.M,THA,2015,72.38687,,
392209,GER.02.M,MHL,2008,49.87893,,
392246,GER.02.M,CPV,2017,72.7409,,
392350,GER.02.M,CIV,2007,2.90667,,
392414,GER.02.M,HND,2009,36.10422,,
392432,GER.02.M,BRB,2002,77.50322,,
392615,GER.02.M,NOR,2002,77.15878,,UIS_EST
392638,GER.02.M,TUR,2012,30.74733,,
392688,GER.02.M,DOM,2018,50.92715,,NAT_EST
392717,GER.02.M,IRL,1997,115.23041,,
392747,GER.02.M,VEN,1984,37.70281,,
392748,GER.02.M,VGB,2011,105.2381,,
392763,GER.02.M,CAN,1995,64.10099,,
392791,GER.02.M,TKL,1982,56.25,,
392814,GER.02.M,GRC,1989,53.35905,,
392871,GER.02.M,DNK,2004,92.66618,,
392877,GER.02.M,NRU,2001,85.56962,,
393079,GER.02.M,MDV,1992,19.87261,,
393108,GER.02.M,MAC,2006,83.05685,,
393301,GER.02.M,KWT,1982,40.16453,,
393413,GER.02.M,KEN,2001,40.0097,,UIS_EST
393501,GER.02.M,COG,2002,4.99392,,
393518,GER.02.M,AUS,2003,81.97325,,
393579,GER.02.M,SYR,2007,9.54,,
393590,GER.02.M,PSE,2017,56.20869,,
393938,GER.02.M,COG,2005,7.13471,,
393945,GER.02.M,DJI,2007,2.95355,,
394002,GER.02.M,CZE,1985,85.80818,,
394014,GER.02.M,ARM,2007,31.41959,,
394052,GER.02.M,BRN,1996,54.02154,,
394416,GER.02.M,BLZ,1997,25.88031,,
394502,GER.02.M,JOR,1999,28.12905,,
394966,GER.02.M,HKG,1972,56.28737,,
395334,GER.02.M,GMB,2018,40.46189,,
395398,GER.02.M,KWT,2008,85.08357,,
395430,GER.02.M,SRB,2006,57.08474,,NAT_EST
395478,GER.02.M,UKR,1990,69.27955,,
395508,GER.02.M,HKG,1982,83.98279,,
395619,GER.02.M,EST,2002,100.32712,,
395809,GER.02.M,CRI,1988,27.006,,
395970,GER.02.M,VAT,1990,0,,
395974,GER.02.M,KEN,2003,47.23132,,
396118,GER.02.M,LUX,1981,93.79938,,
396370,GER.02.M,THA,2017,73.76671,,
396501,GER.02.M,DNK,2017,96.43817,,
